Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1768759055,50,,Aggregated,39.800000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7494,0,6,6.537577034958729,3.9419999993697274,28.147499999249703,518.6890846010142
1768759056,50,,Aggregated,40.200000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7538,0,6,6.534510228174553,3.9419999993697274,28.147499999249703,518.0053064473335
1768759057,50,,Aggregated,40.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7581,0,6,6.530589526445057,3.9419999993697274,28.147499999249703,518.1262366442422
1768759058,50,,Aggregated,39.800000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7619,0,6,6.5282317233203715,3.9419999993697274,28.147499999249703,518.6288226801418
1768759059,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7660,0,6,6.527004895559254,3.9419999993697274,28.147499999249703,518.6228459530026
1768759060,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7695,0,6,6.527270370367941,3.9419999993697274,28.147499999249703,518.7368421052631
1768759061,50,,Aggregated,40.000000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7740,0,6,6.524598746768753,3.9419999993697274,28.147499999249703,518.8043927648579
1768759062,50,,Aggregated,40.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7778,0,6,6.521255284133685,3.9419999993697274,28.147499999249703,519.2654924145024
1768759063,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7822,0,6,6.517980759395,3.9419999993697274,28.147499999249703,519.187675786244
1768759064,50,,Aggregated,40.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7859,0,6,6.51560069983421,3.9419999993697274,28.147499999249703,519.5261483649319
1768759065,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7900,0,6,6.516778632911247,3.9419999993697274,28.147499999249703,519.4550632911393
1768759066,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7937,0,6,6.514955008189456,3.9419999993697274,28.147499999249703,519.6663726848935
1768759067,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,7977,0,6,6.514106418453158,3.9419999993697274,28.147499999249703,519.481760060173
1768759068,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8017,0,6,6.517068254958222,3.9419999993697274,28.147499999249703,519.1372084320818
1768759069,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8060,0,6,6.5132836848635325,3.9419999993697274,28.147499999249703,519.3203473945409
1768759070,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8104,0,6,6.510779059723424,3.9419999993697274,28.147499999249703,519.7345755182625
1768759071,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8138,0,6,6.510554743180022,3.9419999993697274,28.147499999249703,519.5333005652494
1768759072,50,,Aggregated,39.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8178,0,6,6.513147089753078,3.9419999993697274,28.147499999249703,519.7789190511128
1768759073,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8217,0,6,6.512429171230971,3.9419999993697274,28.147499999249703,520.2272118778143
1768759074,50,,Aggregated,39.800000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8261,0,6,6.513006548844098,3.9419999993697274,28.147499999249703,519.9441956179639
1768759075,50,,Aggregated,39.700000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8295,0,6,6.511343387583379,3.9419999993697274,28.147499999249703,520.0431585292345
1768759076,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8336,0,6,6.514191746641228,3.9419999993697274,28.147499999249703,520.1528310940499
1768759077,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8376,0,6,6.514935995701716,3.9419999993697274,28.147499999249703,520.482688634193
1768759078,50,,Aggregated,39.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8416,0,6,6.515995057034178,3.9419999993697274,28.147499999249703,519.8342442965779
1768759079,50,,Aggregated,39.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8451,0,6,6.5135732812669875,3.9419999993697274,28.147499999249703,519.8503135723583
1768759080,50,,Aggregated,39.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8495,0,6,6.512865285459264,3.9419999993697274,28.147499999249703,519.5183048852266
1768759081,50,,Aggregated,39.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8530,0,6,6.512001242670496,3.9419999993697274,28.147499999249703,519.2580304806565
1768759082,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8564,0,6,6.510990261558525,3.9419999993697274,28.147499999249703,518.7904016814573
1768759083,50,,Aggregated,38.800000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8611,0,6,6.515010277550582,3.9419999993697274,28.147499999249703,518.3463012425967
1768759085,50,,Aggregated,38.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8647,0,6,6.513264901120884,3.9419999993697274,28.147499999249703,517.7526309702787
1768759086,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8685,0,6,6.5127539320662615,3.9419999993697274,28.147499999249703,517.6693149107657
1768759087,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8726,0,6,6.510636809534317,3.9419999993697274,28.147499999249703,517.4775383910154
1768759088,50,,Aggregated,38.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8761,0,6,6.5076023056726555,3.9419999993697274,28.147499999249703,517.7301677890651
1768759089,50,,Aggregated,38.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8800,0,6,6.507219965909496,3.9419999993697274,28.147499999249703,518.3260227272727
1768759090,50,,Aggregated,38.400000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8843,0,6,6.506445109125942,3.9419999993697274,28.147499999249703,518.0923894605903
1768759091,50,,Aggregated,38.000000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8888,0,6,6.5035081458144,3.9419999993697274,28.147499999249703,518.1326507650765
1768759092,50,,Aggregated,39.000000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8918,0,6,6.503504204978571,3.9419999993697274,28.147499999249703,518.0919488674591
1768759093,50,,Aggregated,39.100000,0.000000,6,7,7,8,8,9,11,13,25,28,28,8958,0,6,6.509940634069732,3.9419999993697274,28.147499999249703,518.2655726724715
1768759094,50,,Aggregated,38.500000,0.000000,6,7,7,8,8,9,11,13,25,28,28,9000,0,6,6.511936600000303,3.9419999993697274,28.147499999249703,518.3756666666667
1768759095,50,,Aggregated,38.900000,0.000000,6,7,7,8,8,9,11,13,25,28,28,9035,0,6,6.51054220254558,3.9419999993697274,28.147499999249703,518.4405091311567
1768759096,50,,Aggregated,38.600000,0.000000,6,7,7,8,8,9,11,13,25,28,28,9076,0,6,6.508337505509726,3.9419999993697274,28.147499999249703,517.7061480828559
